K, algo, allowedP, trueP, n, sentinel, time, 
32, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 14107900, 1159.23, 1.52949
32, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 16777216, 3402.48, 1.358
32, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 19951584, 2187.89, 2.84992
32, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 23726566, 3263.95, 2.92113
32, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 28215801, 3521.84, 3.19955
32, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 33554432, 4734.21, 3.0686
32, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 39903169, 1428.68, 5.89794
32, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 47453132, 1864.09, 6.10373
32, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 56431603, 2422.51, 6.4825
32, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 67108864, 4805.36, 5.89268
4, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 16, 5.08428, 0.0080294
4, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 19, 3.74151, 6.05e-05
4, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 22, 2.7268, 2.99e-05
4, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 26, 3.69267, 5.1e-06
4, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 32, 5.12512, 1.46e-05
4, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 38, 10.1649, 1.97e-05
4, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 45, 4.59897, 7.7e-06
4, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 53, 6.24848, 1.75e-05
4, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 64, 8.48267, 1.39e-05
4, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 76, 0.649002, 8.35e-05
4, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 90, 6.17745, 2.33e-05
4, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 107, 4.0058, 4.26e-05
